application_id,applicant_name,age,annual_income,employment_length,sex,race,credit_score,debt_to_income_ratio,num_credit_lines,num_derogatory_marks,months_since_last_delinquency,loan_amount,loan_term,loan_purpose,interest_rate,avg_monthly_balance,num_overdrafts,num_late_fees,monthly_income_deposits,loan_status
APP001323,Applicant_1323,23,36911,8.0,Female,Asian,471,0.35,13,0,,35945,84,business,17.64,37154,0,0,9095,1
APP001324,Applicant_1324,53,20916,14.0,Female,Other,337,0.47,13,0,,19061,84,major_purchase,13.03,15365,2,1,7245,1
APP001325,Applicant_1325,48,79052,,Male,Black,598,0.2,2,2,,95949,120,business,21.17,18885,0,1,18806,0
APP001326,Applicant_1326,67,37790,,Female,Other,565,0.12,1,0,,67185,84,business,17.63,4677,1,0,6365,0
APP001327,Applicant_1327,28,156278,25.0,Male,Black,326,0.26,1,0,,60877,120,debt_consolidation,4.5,31534,0,0,8771,1
APP001328,Applicant_1328,54,141937,27.0,Male,Other,751,0.49,7,0,,39526,84,car,16.61,12567,0,0,13609,1
APP001329,Applicant_1329,55,105053,6.0,Female,Black,768,0.21,13,1,,24077,84,major_purchase,18.6,25414,0,1,15090,0
APP001330,Applicant_1330,52,69950,31.0,Female,Other,384,0.16,17,1,,52938,60,credit_card,23.04,45282,0,0,15327,0
APP001331,Applicant_1331,44,136211,,Female,Black,312,0.06,9,0,,59008,84,education,4.59,42936,2,0,12382,0
APP001332,Applicant_1332,34,76361,34.0,Female,Other,558,0.39,13,0,,34739,84,home_improvement,16.34,49555,1,0,15600,0
APP001333,Applicant_1333,52,81451,31.0,Female,White,399,0.29,16,0,,9834,120,car,14.27,27419,2,0,2529,0
APP001334,Applicant_1334,66,57696,8.0,Male,Asian,560,0.19,5,0,,50504,84,major_purchase,17.28,8744,1,0,11689,1
APP001335,Applicant_1335,63,122395,,Female,Asian,577,0.34,7,1,,19259,60,home_improvement,19.95,3576,1,0,16944,0
APP001336,Applicant_1336,36,144121,,Male,Asian,365,0.44,1,1,,31014,36,business,6.39,2910,0,0,8216,0
APP001337,Applicant_1337,24,66728,32.0,Female,Asian,677,0.19,8,2,,87893,60,home_improvement,15.15,33233,0,0,13109,0
APP001338,Applicant_1338,57,75401,31.0,Female,White,816,0.38,6,0,,64458,60,credit_card,14.69,5849,1,0,15655,0
APP001339,Applicant_1339,41,45103,18.0,Male,White,416,0.19,12,1,,81539,84,home_improvement,14.57,24480,0,0,6184,1
APP001340,Applicant_1340,34,185335,29.0,Female,Other,798,0.59,2,0,,41175,36,car,12.39,15586,0,0,8179,1
APP001341,Applicant_1341,51,70044,15.0,Female,White,504,0.45,1,0,,34133,84,home_improvement,21.77,18883,0,0,13002,0
APP001342,Applicant_1342,68,77730,11.0,Male,Asian,379,0.38,15,0,,96714,60,major_purchase,4.86,27820,0,2,16352,0
APP001343,Applicant_1343,38,45825,9.0,Male,Hispanic,317,0.14,17,1,,18957,36,debt_consolidation,11.77,12981,0,0,5337,0
APP001344,Applicant_1344,27,57271,1.0,Female,Other,357,0.37,3,0,,86416,60,home_improvement,16.22,40196,0,1,1344,0
APP001345,Applicant_1345,30,97256,17.0,Female,Black,411,0.49,6,0,,95600,60,car,23.04,6224,0,0,14612,0
APP001346,Applicant_1346,27,197804,12.0,Female,Asian,614,0.46,16,0,,26259,60,major_purchase,17.05,36319,0,2,4334,0
APP001347,Applicant_1347,53,86433,28.0,Male,Asian,461,0.48,10,0,,91847,36,education,6.32,29692,0,0,11390,1
APP001348,Applicant_1348,43,121999,23.0,Female,Asian,623,0.22,13,2,,72882,84,business,18.14,30670,1,0,14819,0
APP001349,Applicant_1349,41,43572,37.0,Female,White,630,0.23,8,2,,34115,84,home_improvement,10.8,27992,0,0,1576,0
APP001350,Applicant_1350,39,58546,11.0,Female,Black,801,0.35,17,0,,65446,36,home_improvement,16.12,39932,1,0,14494,0
APP001351,Applicant_1351,68,166222,28.0,Male,Other,356,0.2,7,0,,86864,36,major_purchase,15.78,2053,1,0,13714,1
APP001352,Applicant_1352,39,74165,21.0,Female,Asian,464,0.11,5,0,,52271,36,home_improvement,7.21,4408,0,0,13606,0
APP001353,Applicant_1353,56,83690,,Male,Black,465,0.3,8,0,,76784,60,major_purchase,21.11,10431,0,0,17953,1
APP001354,Applicant_1354,49,56948,0.0,Male,Hispanic,596,0.05,1,0,,52943,84,credit_card,15.11,46335,0,0,5382,0
APP001355,Applicant_1355,38,188102,39.0,Male,White,303,0.47,2,0,,48029,60,business,11.81,6172,0,0,17810,0
APP001356,Applicant_1356,22,47007,33.0,Male,Asian,709,0.46,4,1,,26240,36,debt_consolidation,7.93,37968,0,0,12850,1
APP001357,Applicant_1357,21,120819,33.0,Male,Black,405,0.35,1,2,,32772,120,home_improvement,23.19,10817,0,0,2630,1
APP001358,Applicant_1358,67,111207,32.0,Female,Black,465,0.46,10,1,,38487,60,credit_card,8.7,38847,0,2,9866,1
APP001359,Applicant_1359,25,96772,,Male,Asian,553,0.39,3,3,,25579,60,major_purchase,23.6,43315,1,0,18338,1
APP001360,Applicant_1360,40,42024,37.0,Female,Black,427,0.43,2,0,,44616,36,debt_consolidation,15.14,36289,0,0,3253,1
APP001361,Applicant_1361,31,190456,29.0,Female,Black,785,0.09,7,0,,87683,36,home_improvement,14.31,10087,0,0,2691,0
APP001362,Applicant_1362,62,102912,19.0,Male,Other,375,0.53,2,0,,8398,36,business,13.64,22842,0,0,10209,1
APP001363,Applicant_1363,22,169229,25.0,Male,White,520,0.4,6,0,,33081,84,credit_card,22.46,7278,0,0,2876,1
APP001364,Applicant_1364,23,105481,,Male,Other,733,0.39,8,0,,97199,36,major_purchase,21.0,46001,0,0,1877,0
APP001365,Applicant_1365,43,108553,6.0,Male,White,836,0.26,3,1,,9073,84,home_improvement,18.04,8501,1,0,4622,0
APP001366,Applicant_1366,32,152828,6.0,Female,White,738,0.07,19,1,,88311,120,credit_card,14.76,44703,2,0,14666,0
APP001367,Applicant_1367,40,122488,28.0,Female,Other,734,0.55,9,0,86.0,22226,120,debt_consolidation,17.62,11604,0,0,4394,0
APP001368,Applicant_1368,25,116741,,Male,Asian,825,0.59,1,0,,85844,36,debt_consolidation,8.73,9865,1,0,7532,1
APP001369,Applicant_1369,57,98210,33.0,Male,Black,432,0.49,8,0,,61360,60,business,14.18,4127,1,0,3724,1
APP001370,Applicant_1370,58,194166,19.0,Female,Hispanic,740,0.55,6,1,,15243,120,business,6.53,40078,0,0,9857,0
APP001371,Applicant_1371,50,155607,14.0,Female,Other,833,0.12,2,0,,33120,36,credit_card,6.26,17295,0,0,7683,0
APP001372,Applicant_1372,29,67367,32.0,Male,Other,690,0.12,14,0,,14218,60,debt_consolidation,18.74,10018,1,0,5300,0
APP001373,Applicant_1373,54,168190,16.0,Female,Asian,543,0.53,1,1,,34047,60,debt_consolidation,23.77,37051,0,0,6873,1
APP001374,Applicant_1374,64,79884,19.0,Female,Black,445,0.08,7,0,,26321,84,credit_card,20.75,12215,0,0,1950,0
APP001375,Applicant_1375,55,164352,12.0,Female,Other,714,0.1,11,0,61.0,20556,120,major_purchase,23.69,21448,0,0,2406,0
APP001376,Applicant_1376,42,165818,23.0,Male,Hispanic,726,0.5,16,0,,89811,60,car,8.27,23942,0,0,9857,0
APP001377,Applicant_1377,64,122572,36.0,Male,Black,511,0.36,2,2,,85459,36,home_improvement,9.13,16666,0,0,1103,0
APP001378,Applicant_1378,44,73251,6.0,Female,Other,548,0.27,18,1,,29116,60,debt_consolidation,12.61,44652,0,1,6921,0
APP001379,Applicant_1379,37,104821,7.0,Male,Other,334,0.35,19,0,,95405,120,major_purchase,11.74,31477,0,0,9003,0
APP001380,Applicant_1380,30,103583,22.0,Female,White,552,0.53,10,1,,18774,60,major_purchase,9.91,25964,0,0,12232,0
APP001381,Applicant_1381,50,30207,13.0,Female,White,585,0.47,4,0,78.0,65756,60,business,9.79,21650,0,0,18926,0
APP001382,Applicant_1382,66,47757,3.0,Male,Other,509,0.43,3,0,,92798,36,car,23.13,9671,0,0,6484,1
APP001383,Applicant_1383,43,167298,20.0,Male,Asian,409,0.59,13,0,,10123,36,education,7.39,12587,0,0,18748,1
APP001384,Applicant_1384,52,178278,9.0,Female,White,629,0.34,6,0,,82514,120,credit_card,22.3,49053,0,0,8923,0
APP001385,Applicant_1385,37,171328,21.0,Male,Other,441,0.05,10,0,,57601,60,debt_consolidation,14.46,9618,0,0,11601,0
APP001386,Applicant_1386,37,53822,29.0,Male,Black,386,0.29,8,0,,98126,60,home_improvement,23.43,49482,0,0,13624,1
APP001387,Applicant_1387,34,61340,29.0,Male,Hispanic,439,0.1,10,0,,76441,84,debt_consolidation,3.88,22587,0,0,1370,0
APP001388,Applicant_1388,29,63351,15.0,Male,White,631,0.11,2,0,,92342,60,home_improvement,8.27,34471,0,0,1161,0
APP001389,Applicant_1389,60,126311,10.0,Female,Other,325,0.19,15,0,,40946,60,home_improvement,14.23,37053,0,0,8468,0
APP001390,Applicant_1390,22,199743,21.0,Female,White,661,0.26,1,0,,90275,84,car,6.54,24958,0,0,15828,0
APP001391,Applicant_1391,65,95320,28.0,Male,Black,659,0.31,11,1,,25152,60,business,8.12,33606,0,0,4558,0
APP001392,Applicant_1392,45,122565,24.0,Female,Asian,514,0.14,1,0,,15207,120,home_improvement,13.7,5679,0,0,5647,1
APP001393,Applicant_1393,59,186229,13.0,Male,Other,376,0.22,16,2,,75217,36,credit_card,20.01,35727,1,0,3889,1
APP001394,Applicant_1394,29,39937,13.0,Male,Black,394,0.2,12,1,,54889,60,home_improvement,20.38,28198,1,0,17547,1
APP001395,Applicant_1395,42,197779,1.0,Male,Hispanic,517,0.25,12,1,,24190,60,major_purchase,16.73,43792,0,0,1811,0
APP001396,Applicant_1396,63,31219,,Female,Other,667,0.11,19,1,,58636,36,education,23.04,48127,0,0,7548,0
APP001397,Applicant_1397,66,29399,2.0,Female,Hispanic,351,0.27,13,1,,62437,36,major_purchase,17.03,25349,0,1,10298,1
APP001398,Applicant_1398,24,146733,29.0,Female,Asian,573,0.35,8,1,,56391,84,education,4.01,14538,0,0,8188,0
APP001399,Applicant_1399,46,178729,17.0,Male,Other,743,0.1,2,1,,31258,84,business,14.64,21226,1,0,5345,0
APP001400,Applicant_1400,49,40047,35.0,Female,Other,332,0.34,19,0,,35417,84,debt_consolidation,24.3,14921,0,0,10129,0
APP001401,Applicant_1401,65,105693,20.0,Female,Black,715,0.47,14,0,,35541,60,home_improvement,17.61,14456,0,0,19423,0
APP001402,Applicant_1402,54,120931,18.0,Male,White,724,0.05,1,1,,98241,60,car,18.3,5611,1,0,18445,0
APP001403,Applicant_1403,43,195963,15.0,Male,Other,306,0.08,9,1,,9753,84,education,5.95,37563,1,0,18367,0
APP001404,Applicant_1404,57,157852,27.0,Male,Asian,794,0.31,19,0,,93748,36,home_improvement,11.23,42775,0,0,1429,0
APP001405,Applicant_1405,31,47050,3.0,Male,Other,653,0.53,14,1,,49274,84,home_improvement,21.7,25638,0,0,10831,1
APP001406,Applicant_1406,26,93551,14.0,Female,Other,498,0.6,4,0,,7710,36,home_improvement,5.87,47812,0,0,2520,0
APP001407,Applicant_1407,38,88666,0.0,Female,Other,734,0.1,2,0,,75961,84,car,21.54,1722,0,0,11156,0
APP001408,Applicant_1408,41,102016,15.0,Male,Other,435,0.06,10,0,,72203,84,debt_consolidation,15.82,45040,0,1,4678,0
APP001409,Applicant_1409,62,133135,19.0,Male,Asian,587,0.18,15,0,,15849,60,business,11.97,41695,0,1,11968,0
APP001410,Applicant_1410,56,73010,32.0,Male,Black,707,0.31,1,0,,43923,120,home_improvement,23.5,10257,0,0,11405,0
APP001411,Applicant_1411,61,58165,16.0,Male,White,635,0.36,11,3,,30884,36,debt_consolidation,4.13,31458,1,0,4217,1
APP001412,Applicant_1412,58,31528,4.0,Female,Asian,301,0.59,16,1,,83085,84,car,23.43,16918,1,1,18495,1
APP001413,Applicant_1413,54,140840,4.0,Male,Asian,484,0.54,13,0,,29471,84,debt_consolidation,22.39,40917,0,0,3990,1
APP001414,Applicant_1414,37,156986,38.0,Male,Hispanic,737,0.36,8,0,,50653,36,debt_consolidation,24.72,39758,0,1,13932,0
APP001415,Applicant_1415,57,57136,12.0,Female,White,321,0.25,9,0,,50818,120,credit_card,12.46,11714,0,0,19714,0
APP001416,Applicant_1416,45,162251,35.0,Male,Black,511,0.23,15,0,,90392,120,home_improvement,13.4,17979,0,0,17126,0
APP001417,Applicant_1417,58,106008,29.0,Male,Black,776,0.36,5,2,,31655,60,education,18.66,659,0,2,15724,0
APP001418,Applicant_1418,32,32076,3.0,Male,Hispanic,765,0.45,18,0,,44000,120,education,5.87,43835,0,0,11694,0
APP001419,Applicant_1419,43,143911,22.0,Male,Hispanic,533,0.31,2,1,,61700,36,debt_consolidation,8.74,36412,0,1,13875,0
APP001420,Applicant_1420,62,175855,20.0,Male,Asian,471,0.22,5,2,,88892,84,home_improvement,13.0,36108,0,0,3980,1
APP001421,Applicant_1421,42,136625,20.0,Female,Black,817,0.39,16,0,,69281,36,credit_card,18.93,25410,1,0,18516,0
APP001422,Applicant_1422,41,197788,5.0,Female,Black,543,0.36,16,0,,15970,120,credit_card,14.17,27567,0,0,12418,0
APP001423,Applicant_1423,47,70298,,Female,Black,720,0.29,4,1,,42574,36,debt_consolidation,8.44,7871,1,0,16546,0
APP001424,Applicant_1424,51,74304,30.0,Female,Asian,678,0.46,11,1,,30114,120,debt_consolidation,9.77,24246,0,0,17071,0
APP001425,Applicant_1425,26,99360,18.0,Male,Black,772,0.21,16,0,,19215,36,education,19.62,34255,0,1,14302,0
APP001426,Applicant_1426,47,89835,37.0,Male,Other,640,0.32,12,0,,41002,84,credit_card,20.83,17865,1,0,12215,0
APP001427,Applicant_1427,60,132424,11.0,Male,Hispanic,422,0.57,6,1,,99225,36,major_purchase,12.88,15498,0,1,1532,1
APP001428,Applicant_1428,54,159190,13.0,Male,Hispanic,733,0.45,16,1,,35614,60,debt_consolidation,7.66,13290,0,0,13648,0
APP001429,Applicant_1429,32,76911,11.0,Male,Hispanic,487,0.26,19,0,,17637,84,education,15.86,20351,0,0,16777,1
APP001430,Applicant_1430,65,123088,14.0,Male,Hispanic,313,0.35,11,3,,56727,84,major_purchase,12.1,2741,0,0,17784,1
APP001431,Applicant_1431,27,35185,,Female,Other,369,0.27,12,0,,41156,60,business,17.24,30607,0,0,9152,0
APP001432,Applicant_1432,30,192864,27.0,Male,White,710,0.11,4,0,,81005,60,car,21.24,5635,0,0,9011,1
APP001433,Applicant_1433,65,70613,39.0,Male,Black,617,0.23,13,0,,25861,84,car,14.85,6840,0,0,5568,0
APP001434,Applicant_1434,37,184999,4.0,Female,Hispanic,736,0.52,2,1,,5753,84,education,22.89,28623,0,0,8191,1
APP001435,Applicant_1435,46,20386,4.0,Female,Black,445,0.3,19,3,,57001,60,car,11.43,13079,0,0,8665,1
APP001436,Applicant_1436,41,50020,5.0,Male,Black,526,0.37,11,1,,6152,84,debt_consolidation,13.84,39871,0,1,6461,0
APP001437,Applicant_1437,48,62678,22.0,Female,Other,681,0.15,1,1,,72051,60,education,15.77,24446,1,0,5780,0
APP001438,Applicant_1438,66,81394,2.0,Female,Black,479,0.25,9,1,,82507,84,debt_consolidation,18.96,13555,0,0,8004,1
APP001439,Applicant_1439,22,135377,36.0,Male,Hispanic,835,0.56,10,0,,78132,120,car,14.87,25936,0,0,13842,1
APP001440,Applicant_1440,63,141716,32.0,Male,Black,398,0.22,3,1,,9735,120,major_purchase,20.94,29056,0,0,13962,0
APP001441,Applicant_1441,21,75918,20.0,Female,Other,690,0.19,8,2,,8385,84,debt_consolidation,18.48,47538,0,0,13647,0
APP001442,Applicant_1442,56,135640,19.0,Female,Hispanic,569,0.08,16,0,,52824,84,debt_consolidation,11.03,32906,1,0,9535,0
APP001443,Applicant_1443,46,180527,0.0,Female,Other,393,0.1,4,1,,13363,36,home_improvement,17.26,46308,0,0,18397,0
APP001444,Applicant_1444,49,124446,38.0,Female,Asian,762,0.37,11,1,,17589,84,home_improvement,10.31,19253,0,0,10283,0
APP001445,Applicant_1445,41,189807,16.0,Female,White,584,0.41,8,0,,83844,36,home_improvement,18.91,35529,2,0,14708,0
APP001446,Applicant_1446,31,114702,28.0,Female,Black,321,0.4,7,0,,53509,120,credit_card,17.55,23558,0,0,8421,0
APP001447,Applicant_1447,60,125509,7.0,Male,Black,301,0.35,15,0,,41199,60,debt_consolidation,7.31,25692,1,0,7173,0
APP001448,Applicant_1448,31,113608,25.0,Male,Black,402,0.32,8,0,,90496,120,car,18.56,23248,0,0,13980,0
APP001449,Applicant_1449,56,134310,27.0,Female,Asian,335,0.09,10,0,,32320,84,credit_card,6.31,25243,1,0,11468,0
APP001450,Applicant_1450,69,163181,33.0,Female,White,573,0.51,19,1,,75309,84,credit_card,5.48,47779,0,0,16976,1
APP001451,Applicant_1451,59,65802,25.0,Male,Other,350,0.33,5,0,,49395,36,credit_card,17.32,22264,0,0,10958,1
APP001452,Applicant_1452,60,54622,12.0,Female,Asian,442,0.12,3,0,,13463,60,car,10.67,11449,0,0,17154,0
APP001453,Applicant_1453,55,129935,36.0,Male,Asian,782,0.12,7,0,,48430,60,credit_card,6.96,37806,0,0,11101,0
APP001454,Applicant_1454,54,137919,12.0,Female,Hispanic,316,0.33,6,2,,65768,120,home_improvement,24.73,18826,0,1,10369,1
APP001455,Applicant_1455,67,153669,37.0,Female,Asian,577,0.18,17,0,,5666,36,business,22.2,33756,0,0,2340,0
APP001456,Applicant_1456,44,191669,24.0,Female,Asian,737,0.56,10,0,,29292,60,education,7.3,10466,0,0,5906,0
APP001457,Applicant_1457,42,192026,22.0,Female,Black,735,0.32,15,0,,50951,120,credit_card,23.79,19384,0,0,1348,0
APP001458,Applicant_1458,25,89519,21.0,Male,Hispanic,683,0.59,2,0,,38647,120,major_purchase,16.53,47713,0,0,4991,0
APP001459,Applicant_1459,53,194223,20.0,Male,Other,431,0.45,1,1,,18007,36,home_improvement,14.68,47135,1,0,5826,1
APP001460,Applicant_1460,56,168112,29.0,Male,White,562,0.5,12,0,,21206,84,debt_consolidation,11.17,33294,0,0,5461,1
APP001461,Applicant_1461,67,64772,,Male,Other,693,0.26,13,0,,61911,36,debt_consolidation,10.41,13954,1,0,11751,0
APP001462,Applicant_1462,40,142431,3.0,Female,Hispanic,507,0.12,12,0,,64932,36,home_improvement,5.71,48021,1,1,15877,1
APP001463,Applicant_1463,39,116090,32.0,Male,Black,525,0.43,12,0,,36655,60,education,7.4,14376,0,0,19562,1
APP001464,Applicant_1464,55,178988,11.0,Male,White,764,0.27,7,0,,50968,120,business,9.29,30030,0,1,1073,0
APP001465,Applicant_1465,63,64871,8.0,Male,Other,657,0.57,7,0,,13300,120,education,19.33,49529,0,0,3813,0
APP001466,Applicant_1466,37,46372,31.0,Female,White,443,0.16,6,0,,26814,84,debt_consolidation,24.14,21383,0,1,8527,0
APP001467,Applicant_1467,65,59080,10.0,Female,White,653,0.39,13,2,,52715,84,car,13.51,47176,0,0,19439,0
APP001468,Applicant_1468,63,126242,36.0,Female,White,550,0.53,9,0,,13985,120,car,11.48,2533,0,0,9183,1
APP001469,Applicant_1469,54,62722,23.0,Female,Asian,675,0.27,16,0,,27553,36,business,21.97,44521,0,0,13143,0
APP001470,Applicant_1470,29,49048,6.0,Female,Hispanic,544,0.57,2,1,,97554,60,credit_card,18.14,4234,0,0,16973,1
APP001471,Applicant_1471,46,105205,7.0,Male,Hispanic,317,0.09,11,0,,59517,36,business,8.76,44150,1,0,1548,0
APP001472,Applicant_1472,22,160849,,Male,Black,784,0.37,3,0,,34976,84,education,15.07,11496,0,0,8833,1
APP001473,Applicant_1473,29,74711,24.0,Male,Other,301,0.48,9,0,,26347,120,education,22.49,12733,1,0,4053,0
APP001474,Applicant_1474,29,187403,0.0,Male,Black,675,0.16,12,3,,31793,84,major_purchase,17.69,1548,1,0,1508,1
APP001475,Applicant_1475,60,40968,,Female,Other,465,0.08,2,0,,41015,60,business,11.52,37495,0,0,4191,1
APP001476,Applicant_1476,37,31292,,Male,White,628,0.09,19,0,,72073,84,education,12.71,14888,0,2,10370,0
APP001477,Applicant_1477,21,191866,27.0,Female,Other,747,0.23,6,0,,85488,84,credit_card,22.82,21922,0,0,17709,0
APP001478,Applicant_1478,45,99459,32.0,Female,Other,391,0.17,18,0,,17891,36,major_purchase,18.72,826,0,0,5835,0
APP001479,Applicant_1479,63,70192,,Male,White,819,0.17,13,2,,6280,36,business,14.47,26917,1,0,17944,0
APP001480,Applicant_1480,60,178775,37.0,Male,Black,551,0.3,14,0,,95245,120,education,18.08,34436,1,0,3091,0
APP001481,Applicant_1481,62,104193,26.0,Male,Other,338,0.1,8,1,,39294,84,debt_consolidation,18.24,16629,1,0,11620,0
APP001482,Applicant_1482,45,89165,,Male,Black,735,0.6,9,1,,5291,120,home_improvement,15.7,11304,0,0,13985,0
APP001483,Applicant_1483,59,87650,34.0,Male,Black,661,0.43,13,0,,68984,120,credit_card,16.99,23152,0,0,2832,0
APP001484,Applicant_1484,55,149858,9.0,Female,Hispanic,382,0.07,17,1,,6216,60,business,11.09,19843,0,0,11731,1
APP001485,Applicant_1485,23,121398,11.0,Male,White,326,0.43,6,1,,44762,60,car,11.02,6749,0,0,7862,0
APP001486,Applicant_1486,57,117885,,Female,White,320,0.49,10,0,,81824,84,education,10.79,15766,0,0,2603,1
APP001487,Applicant_1487,64,173329,33.0,Female,Asian,517,0.15,11,0,,64981,60,credit_card,4.33,48394,2,0,2911,1
APP001488,Applicant_1488,64,120588,23.0,Male,Black,344,0.51,10,0,,56029,84,car,21.31,22091,1,0,14151,1
APP001489,Applicant_1489,50,123356,27.0,Female,Asian,706,0.39,6,0,,5342,84,home_improvement,6.89,19395,0,0,2464,0
APP001490,Applicant_1490,58,103509,21.0,Female,White,778,0.5,6,0,,52549,36,home_improvement,5.53,43828,0,0,10981,1
APP001491,Applicant_1491,54,71672,15.0,Female,White,636,0.44,15,0,,72654,36,home_improvement,12.59,33481,0,0,1845,0
APP001492,Applicant_1492,32,42113,12.0,Female,Asian,447,0.44,7,0,,56466,120,credit_card,13.81,19460,0,0,5189,0
APP001493,Applicant_1493,39,20694,35.0,Female,White,710,0.14,12,1,,72919,60,business,9.16,24991,0,0,4648,0
APP001494,Applicant_1494,57,35588,35.0,Male,White,813,0.22,9,0,,41133,120,car,24.07,47104,0,0,4376,0
APP001495,Applicant_1495,64,84373,,Male,Hispanic,684,0.34,1,1,,37136,60,debt_consolidation,7.08,42694,0,0,12211,0
APP001496,Applicant_1496,69,105603,13.0,Male,Other,781,0.11,16,1,,66443,84,major_purchase,15.84,18111,0,0,13600,1
APP001497,Applicant_1497,37,26704,31.0,Female,Hispanic,400,0.31,18,0,,98100,36,home_improvement,16.63,46342,0,1,7609,1
APP001498,Applicant_1498,30,60136,2.0,Female,Other,413,0.29,7,2,,44714,36,debt_consolidation,17.59,7392,0,0,5723,1
APP001499,Applicant_1499,69,87507,26.0,Male,Hispanic,561,0.18,18,0,,19486,120,credit_card,20.57,30182,0,0,1948,0
APP001500,Applicant_1500,67,67361,18.0,Female,Hispanic,721,0.16,8,0,,18079,36,major_purchase,22.1,4495,1,0,13536,0
APP001501,Applicant_1501,32,78847,21.0,Female,Black,353,0.19,15,0,,19709,84,business,9.77,5610,0,2,15985,0
APP001502,Applicant_1502,36,126359,0.0,Female,Asian,487,0.38,6,1,,90981,120,business,24.7,5429,0,0,19451,1
APP001503,Applicant_1503,44,162513,4.0,Female,Hispanic,838,0.28,12,0,,66863,36,business,12.4,25633,0,1,16462,0
APP001504,Applicant_1504,39,138906,,Female,Black,489,0.28,15,0,,59013,36,debt_consolidation,20.36,19165,0,0,19369,0
APP001505,Applicant_1505,28,34677,18.0,Male,Hispanic,846,0.15,15,1,,9090,60,business,4.38,43065,0,0,8930,0
APP001506,Applicant_1506,51,47818,,Male,Asian,357,0.48,10,0,,71739,36,business,19.53,24464,0,0,12294,0
APP001507,Applicant_1507,41,21868,5.0,Female,Black,802,0.44,9,1,,96365,60,debt_consolidation,21.35,31348,0,0,18756,0
APP001508,Applicant_1508,37,103591,14.0,Male,Other,488,0.29,14,0,,78057,60,business,5.83,48192,0,0,1355,0
APP001509,Applicant_1509,43,143962,35.0,Male,Asian,847,0.13,14,0,,44483,60,home_improvement,10.08,49383,0,0,8118,0
APP001510,Applicant_1510,57,87264,,Female,White,612,0.44,17,0,,43561,84,debt_consolidation,13.13,37608,1,0,4289,0
APP001511,Applicant_1511,36,93168,23.0,Male,Black,468,0.54,11,0,,35622,120,business,19.92,18119,0,1,18715,1
APP001512,Applicant_1512,26,163115,,Male,White,430,0.15,6,0,,96422,120,debt_consolidation,14.89,6321,2,0,14097,1
APP001513,Applicant_1513,28,91939,10.0,Female,Black,451,0.38,12,1,,83239,60,business,17.08,22185,0,0,3675,0
APP001514,Applicant_1514,45,35732,,Male,Other,404,0.28,17,0,,85931,36,major_purchase,11.43,42519,0,2,5501,1
APP001515,Applicant_1515,38,75244,32.0,Female,Black,666,0.1,5,0,,11741,120,education,22.2,20374,0,0,7598,0
APP001516,Applicant_1516,45,169598,28.0,Male,Hispanic,391,0.45,6,1,,55066,36,major_purchase,11.38,37399,0,0,7201,0
